dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1771692827,1,-79.736180,43.436187,0.000000,17.263135,-1.000000,86.574663,1,0,138.225793
1771693060,1,-79.737147,43.436355,0.000000,2.409199,1.053387,80.486483,1,0,137.016599
1771693142,1,-79.738146,43.436382,0.000000,4.082736,1.041205,80.938703,1,0,137.174503
1771693210,1,-79.738911,43.436851,0.000000,3.262641,0.799779,80.941072,1,0,137.813350
1771693405,1,-79.739841,43.436576,0.000000,3.151439,0.735017,81.259415,1,0,138.724424
1771693480,1,-79.740579,43.436092,0.000000,2.752734,0.751583,80.385960,1,0,139.564162
1771693572,1,-79.741064,43.436734,0.000000,3.455365,0.563728,81.423007,1,0,139.911450
1771693706,1,-79.741490,43.437402,0.000000,2.744837,1.286772,81.840153,1,0,141.099723
1771693821,1,-79.742320,43.437856,0.000000,10.667114,6.271979,84.024810,1,0,139.498047
1771697333,1,-79.743125,43.437434,0.000000,16.053418,3.442861,80.288210,1,0,140.028715
1771697350,1,-79.744143,43.437330,0.000000,28.399989,5.497489,83.227447,1,0,139.874279
1771697366,1,-79.743113,43.437224,0.000000,62.019417,-1.000000,84.220496,1,0,139.408052
1771697376,1,-79.742152,43.437578,0.000000,30.733163,-1.000000,87.182302,1,0,139.824412
1771697804,1,-79.741138,43.437379,0.000000,15.301145,3.541508,85.022643,1,0,139.642742
1771697835,1,-79.741516,43.436705,0.000000,25.151080,3.827170,80.896383,1,0,139.203536
1771697842,1,-79.740795,43.436027,0.000000,43.201612,14.700879,95.299540,1,0,138.800774
1771697848,1,-79.740082,43.435368,0.000000,5.292510,15.652601,93.237470,1,0,138.967487
1771697854,1,-79.739210,43.434729,0.000000,5.465065,17.373263,100.123796,1,0,135.751451
1771697859,1,-79.738441,43.434182,0.000000,2.528274,17.830101,87.005254,1,0,135.655182
1771697865,1,-79.737499,43.433467,0.000000,3.426351,18.634215,110.124433,1,0,134.266222
1771697870,1,-79.736679,43.432862,0.000000,2.615690,18.952310,94.477042,1,0,133.569092
1771697875,1,-79.735839,43.432244,0.000000,2.557529,19.366611,96.642628,1,0,132.300699
1771697881,1,-79.734815,43.431510,0.000000,2.468550,19.385330,116.292706,1,0,131.615525
1771697887,1,-79.733805,43.430743,0.000000,2.746815,19.490354,118.104844,1,0,127.948966
1771697892,1,-79.732989,43.430141,0.000000,3.496423,17.655511,94.016276,1,0,126.599600
1771697897,1,-79.732277,43.429617,0.000000,2.613653,15.901872,81.933113,1,0,124.835803
